id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description
geo-asf-sentinel1	https://api.daac.asf.alaska.edu/services/search/param?platform=SENTINEL-1&output=geojson&maxResults=200	geojson	200	ASF — Sentinel-1 archive search	ASF — Sentinel-1 検索	science	earthobs	en	sar,sentinel1,asf,insar	3600	Alaska Satellite Facility SAR search returning GeoJSON scene footprints.
geo-asf-sentinel1-recent	https://api.daac.asf.alaska.edu/services/search/param?platform=SENTINEL-1&start=2026-08-01T00:00:00Z&output=geojson&maxResults=300	geojson	300	ASF — Sentinel-1 acquisitions since August 2026	ASF — Sentinel-1 最新取得	science	earthobs	en	sar,sentinel1,asf	3600	Recent Sentinel-1 acquisitions, the InSAR change-detection feed.
geo-asf-alos	https://api.daac.asf.alaska.edu/services/search/param?platform=ALOS&output=geojson&maxResults=200	geojson	200	ASF — ALOS PALSAR archive	ASF — ALOS PALSAR アーカイブ	science	earthobs	en	sar,alos,japan,asf	86400	JAXA ALOS PALSAR L-band SAR scene footprints hosted by ASF.
geo-asf-uavsar	https://api.daac.asf.alaska.edu/services/search/param?platform=UAVSAR&output=geojson&maxResults=200	geojson	200	ASF — UAVSAR airborne SAR	ASF — UAVSAR 航空機SAR	science	earthobs	en	sar,uavsar,airborne	86400	NASA airborne SAR acquisition footprints.
geo-stac-swisstopo-collections	https://data.geo.admin.ch/api/stac/v0.9/collections	json:collections	100	swisstopo — STAC collections	swisstopo — STACコレクション	science	earthobs	en	stac,switzerland,geodata	86400	Swiss national geodata STAC collections.
geo-stac-swisstopo-swissimage	https://data.geo.admin.ch/api/stac/v0.9/collections/ch.swisstopo.swissimage-dop10/items?limit=100	geojson	100	swisstopo — SWISSIMAGE orthophoto tiles	swisstopo — SWISSIMAGE 正射画像	science	earthobs	en	stac,switzerland,orthophoto	86400	10 cm Swiss orthophoto tile index with footprints.
geo-stac-ceda	https://api.stac.ceda.ac.uk/collections	json:collections	28	CEDA — STAC collections	CEDA — STACコレクション	science	earthobs	en	stac,uk,climate,catalog	86400	UK Centre for Environmental Data Analysis STAC collections.
geo-stac-dea-africa-items	https://explorer.digitalearth.africa/stac/collections/s2_l2a/items?limit=50	geojson	50	Digital Earth Africa — Sentinel-2 L2A	Digital Earth Africa — Sentinel-2 L2A(アフリカ)	science	earthobs	en	stac,africa,sentinel2	3600	Analysis-ready Sentinel-2 over Africa with scene footprints.
geo-stac-dea-australia-items	https://explorer.dea.ga.gov.au/stac/collections/ga_ls8c_ard_3/items?limit=50	geojson	50	Digital Earth Australia — Landsat 8 ARD	Digital Earth Australia — Landsat 8 ARD(豪州)	science	earthobs	en	stac,australia,landsat	3600	Australian analysis-ready Landsat scene index.
geo-dea-australia-stac	https://explorer.dea.ga.gov.au/stac/collections	json:collections	97	Digital Earth Australia — STAC collections	Digital Earth Australia — コレクション	science	earthobs	en	stac,australia,catalog	86400	Digital Earth Australia collection catalogue.
geo-veda-stac	https://openveda.cloud/api/stac/collections	json:collections	10	NASA VEDA — STAC collections	NASA VEDA — STACコレクション	science	earthobs	en	stac,nasa,veda,catalog	86400	NASA VEDA analysis-ready environmental data collections.
geo-stac-cnes-geodes	https://geodes-portal.cnes.fr/api/stac/collections	json:collections	10	CNES GEODES — STAC collections	CNES GEODES — STACコレクション	science	earthobs	en	stac,france,cnes,catalog	86400	French space agency Earth observation collections.
geo-stac-eoapi-dev	https://stac.eoapi.dev/collections	json:collections	10	eoAPI — public STAC collections	eoAPI — 公開STACコレクション	science	earthobs	en	stac,catalog	86400	Reference eoAPI STAC deployment collections.
geo-stac-eurodatacube	https://collections.eurodatacube.com/stac/index.json	json-array	54	Euro Data Cube — collection index	Euro Data Cube — コレクション索引	science	earthobs	en	stac,europe,catalog	86400	Euro Data Cube public collection index.
geo-eumetsat-collections	https://api.eumetsat.int/data/browse/collections?format=json	json:links	186	EUMETSAT Data Store — collections	EUMETSAT データストア — コレクション	science	earthobs	en	eumetsat,satellite,catalog	86400	EUMETSAT meteorological satellite product collections.
geo-nasa-eonet-geojson	https://eonet.gsfc.nasa.gov/api/v3/events/geojson?limit=200&status=open	geojson	262	NASA EONET — all open natural events	NASA EONET — 全自然イベント	disaster	humanitarian	en	eonet,nasa,hazards,global	1800	All currently open EONET natural events as GeoJSON: fires, storms, volcanoes, ice.
geo-nasa-eonet-storms	https://eonet.gsfc.nasa.gov/api/v3/events/geojson?category=severeStorms&limit=200&status=open	geojson	64	NASA EONET — severe storm events	NASA EONET — 暴風雨イベント	disaster	weather	en	eonet,nasa,storms	3600	Open severe storm events tracked by EONET.
geo-nasa-eonet-closed	https://eonet.gsfc.nasa.gov/api/v3/events?limit=200&status=closed&days=120	json:events	200	NASA EONET — recently closed events	NASA EONET — 終了イベント	science	humanitarian	en	eonet,nasa,archive	21600	Events closed in the last 120 days, for retrospective analysis.
geo-nasa-eonet-categories	https://eonet.gsfc.nasa.gov/api/v3/categories	json:categories	13	NASA EONET — event categories	NASA EONET — イベント分類	science	humanitarian	en	eonet,nasa,reference	86400	EONET category vocabulary.
geo-opentopography-catalog	https://portal.opentopography.org/API/otCatalog?productFormat=PointCloud&detail=false&outputFormat=json&include_federated=true	json:Datasets	3888	OpenTopography — point cloud dataset catalogue	OpenTopography — 点群データ目録	science	earthobs	en	lidar,topography,catalog	86400	Global lidar point cloud dataset catalogue with bounding boxes.
geo-opentopography-usgsdem	https://portal.opentopography.org/API/otCatalog?productFormat=Raster&detail=false&outputFormat=json&include_federated=true	json:Datasets	561	OpenTopography — raster DEM catalogue	OpenTopography — ラスタDEM目録	science	earthobs	en	dem,topography,catalog	86400	Raster digital elevation model dataset catalogue with spatial extents.
geo-swiss-geoadmin-search	https://api3.geo.admin.ch/rest/services/api/MapServer	json:layers	877	swisstopo geo.admin.ch — layer catalogue	swisstopo geo.admin.ch — レイヤ目録	science	earthobs	en	switzerland,geodata,catalog	86400	Catalogue of nearly 900 Swiss national geodata layers.
geo-osm-notes	https://api.openstreetmap.org/api/0.6/notes.json?bbox=139.5,35.5,140.0,36.0&limit=100	geojson	100	OpenStreetMap — map notes (Kanto bbox)	OpenStreetMap — 地図ノート(関東域)	science	earthobs	en	osm,crowdsourced,notes,japan	21600	Crowd-reported OSM map notes with coordinates; ground-truth change signals.
geo-oscar-stations	https://oscar.wmo.int/surface/rest/api/search/station?territoryName=JPN	json:stationSearchResults	2956	WMO OSCAR/Surface — Japan station registry	WMO OSCAR/Surface — 日本の観測所	environment	weather	en	wmo,oscar,stations,japan	86400	WMO station registry entries for Japan with WIGOS identifiers and coordinates.
geo-gdacs-rss-24h	https://www.gdacs.org/xml/rss_24h.xml	rss	15	GDACS — global disaster alerts, 24 hours	GDACS — 世界災害警報(24時間)	disaster	humanitarian	en	gdacs,disaster,global,alert	1800	Global Disaster Alert and Coordination System events from the last day, with georss coordinates.
geo-gdacs-rss-7d	https://www.gdacs.org/xml/rss_7d.xml	rss	478	GDACS — global disaster alerts, 7 days	GDACS — 世界災害警報(7日)	disaster	humanitarian	en	gdacs,disaster,global	3600	One week of GDACS multi-hazard alerts.
geo-gdacs-search-eq	https://www.gdacs.org/gdacsapi/api/events/geteventlist/SEARCH?eventlist=EQ&fromDate=2026-07-01&toDate=2026-08-09	geojson	4	GDACS — filtered event search	GDACS — 条件付きイベント検索	disaster	humanitarian	en	gdacs,disaster,search	3600	GDACS SEARCH endpoint with a working event-type and date filter, unlike the MAP endpoint.
geo-idmc-idus	https://helix-tools-api.idmcdb.org/external-api/idus/last-180-days/?client_id=IDMCWSHSOLO009	json-array	4289	IDMC IDU — internal displacement events	IDMC IDU — 国内避難イベント	disaster	humanitarian	en	displacement,idmc,idp,global	21600	Global internal displacement events with cause, figures and event coordinates.
geo-unhcr-population	https://api.unhcr.org/population/v1/population/?limit=100&yearFrom=2024	json:items	75	UNHCR — refugee population statistics	UNHCR — 難民人口統計	disaster	humanitarian	en	unhcr,refugees,statistics	86400	UNHCR population figures by origin and asylum country; country-level, no geometry.
geo-unhcr-asylum	https://api.unhcr.org/population/v1/asylum-applications/?limit=100&yearFrom=2024	json:items	100	UNHCR — asylum applications	UNHCR — 庇護申請	disaster	humanitarian	en	unhcr,asylum,statistics	86400	Asylum application counts by country pair and year.
geo-unhcr-solutions	https://api.unhcr.org/population/v1/solutions/?limit=100&yearFrom=2024	json:items	67	UNHCR — durable solutions statistics	UNHCR — 恒久的解決策統計	disaster	humanitarian	en	unhcr,returns,statistics	86400	Returns, resettlement and naturalisation figures by country.
geo-unhcr-idmc	https://api.unhcr.org/population/v1/idmc/?limit=100&yearFrom=2024	json:items	36	UNHCR — IDMC internal displacement figures	UNHCR — IDMC 国内避難統計	disaster	humanitarian	en	unhcr,idmc,displacement	86400	IDMC internal displacement stocks and flows served through the UNHCR API.
geo-ifrc-go-appeals	https://goadmin.ifrc.org/api/v2/appeal/?limit=100&format=json	json:results	100	IFRC GO — emergency appeals	IFRC GO — 緊急アピール	disaster	humanitarian	en	ifrc,redcross,appeal	21600	Red Cross emergency appeals with funding status by country.
geo-ifrc-go-events	https://goadmin.ifrc.org/api/v2/event/?limit=100&format=json	json:results	100	IFRC GO — emergency events	IFRC GO — 緊急事態	disaster	humanitarian	en	ifrc,redcross,emergency	21600	IFRC-tracked emergencies with disaster type and affected countries.
geo-ifrc-go-emergencies	https://goadmin.ifrc.org/api/v2/event/?limit=100&format=json&ordering=-disaster_start_date	json:results	100	IFRC GO — emergencies by start date	IFRC GO — 発生日順の緊急事態	disaster	humanitarian	en	ifrc,redcross,emergency	21600	IFRC emergencies ordered by disaster start date, newest first.
geo-ifrc-go-situation	https://goadmin.ifrc.org/api/v2/situation_report/?limit=50&format=json	json:results	50	IFRC GO — situation reports	IFRC GO — 状況報告	disaster	humanitarian	en	ifrc,redcross,sitrep	21600	Situation report documents attached to IFRC emergencies.
geo-hdx-package-search	https://data.humdata.org/api/3/action/package_search?rows=100	json:result.results	100	HDX — dataset search	HDX — データセット検索	disaster	humanitarian	en	hdx,ocha,datasets	86400	Humanitarian Data Exchange CKAN dataset search.
geo-hdx-recent-datasets	https://data.humdata.org/api/3/action/package_search?q=metadata_modified:%5BNOW-7DAYS%20TO%20NOW%5D&rows=100	json:result.results	100	HDX — datasets updated this week	HDX — 今週更新データセット	disaster	humanitarian	en	hdx,ocha,datasets,recent	21600	HDX datasets modified in the last seven days, a good crisis-activity proxy.
geo-hdx-hapi-locations	https://hapi.humdata.org/api/v1/metadata/location?app_identifier=amFwYW5vc2ludDpqYXBhbm9zaW50QGV4YW1wbGUuY29t&limit=200	json:data	200	HDX HAPI — location reference	HDX HAPI — 地域リファレンス	disaster	humanitarian	en	hdx,hapi,reference	86400	Standardised country and admin location reference from the HDX API.
geo-fema-disasters	https://www.fema.gov/api/open/v2/DisasterDeclarationsSummaries?$top=200&$orderby=declarationDate%20desc	json:DisasterDeclarationsSummaries	200	FEMA — US disaster declarations	FEMA — 米国災害宣言	disaster	humanitarian	en	fema,usa,declaration	86400	US presidential disaster declarations by county; geometry is the county FIPS code, not a point.
geo-fema-ihp	https://www.fema.gov/api/open/v1/FemaWebDisasterDeclarations?$top=200	json:FemaWebDisasterDeclarations	200	FEMA — web disaster declarations	FEMA — 災害宣言(Web)	disaster	humanitarian	en	fema,usa,declaration	86400	FEMA web disaster declaration summaries with incident dates and types.
geo-who-don	https://www.who.int/api/news/diseaseoutbreaknews?sf_provider=dynamicProvider372&sf_culture=en&$orderby=PublicationDateAndTime%20desc&$top=50&$select=Title,PublicationDateAndTime,UrlName&$format=json	json:value	50	WHO — Disease Outbreak News	WHO — 疾病アウトブレイク情報	disaster	humanitarian	en	who,outbreak,health	21600	WHO official outbreak notifications; country-level, no coordinates.
geo-jrc-inform-scores	https://drmkc.jrc.ec.europa.eu/inform-index/API/InformAPI/countries/Scores/?WorkflowId=468	json-array	46461	JRC INFORM — country risk index scores	JRC INFORM — 国別リスク指数	disaster	humanitarian	en	inform,risk,jrc,index	86400	INFORM composite risk, hazard and vulnerability scores per country.
geo-un-spider	https://un-spider.org/rss.xml	rss	10	UN-SPIDER — space-based disaster response news	UN-SPIDER — 宇宙技術災害対応ニュース	disaster	humanitarian	en	unspider,disaster,satellite	21600	UN platform for space-based information in disaster management.
geo-la-asam-events	https://services9.arcgis.com/RHVPKKiFTONKtxq3/arcgis/rest/services/ASAM_events_V1/FeatureServer/0/query?where=1%3D1&outFields=*&f=geojson&resultRecordCount=500	geojson	500	ASAM — anti-shipping activity messages	ASAM — 船舶被害情報	disaster	ocean	en	piracy,maritime,security	21600	Reported piracy and anti-shipping incidents with coordinates.
geo-gbif-recent-geo	https://api.gbif.org/v1/occurrence/search?hasCoordinate=true&limit=300&year=2026	json:results	300	GBIF — georeferenced occurrences, 2026	GBIF — 位置情報付き記録(2026年)	science	biodiversity	en	gbif,biodiversity,occurrence	21600	Species occurrence records with verified coordinates from the global aggregator.
geo-gbif-occ-oceania	https://api.gbif.org/v1/occurrence/search?hasCoordinate=true&limit=300&continent=OCEANIA&year=2026	json:results	300	GBIF — Oceania occurrences	GBIF — オセアニアの記録	science	biodiversity	en	gbif,oceania,occurrence	86400	Georeferenced occurrences across the Pacific, an under-sampled region.
geo-gbif-africa-retry	https://api.gbif.org/v1/occurrence/search?hasCoordinate=true&limit=200&continent=AFRICA	json:results	200	GBIF — Africa occurrences	GBIF — アフリカの記録	science	biodiversity	en	gbif,africa,occurrence	86400	Georeferenced African species occurrences.
geo-gbif-southamerica-retry	https://api.gbif.org/v1/occurrence/search?hasCoordinate=true&limit=200&continent=SOUTH_AMERICA	json:results	200	GBIF — South America occurrences	GBIF — 南米の記録	science	biodiversity	en	gbif,southamerica,occurrence	86400	Georeferenced South American species occurrences.
geo-gbif-asia-retry	https://api.gbif.org/v1/occurrence/search?hasCoordinate=true&limit=200&continent=ASIA	json:results	200	GBIF — Asia occurrences	GBIF — アジアの記録	science	biodiversity	en	gbif,asia,occurrence	86400	Georeferenced Asian species occurrences.
geo-gbif-country-in	https://api.gbif.org/v1/occurrence/search?hasCoordinate=true&limit=200&country=IN	json:results	200	GBIF — India occurrences	GBIF — インドの記録	science	biodiversity	en	gbif,india,occurrence	86400	Georeferenced Indian species occurrences.
geo-gbif-country-br	https://api.gbif.org/v1/occurrence/search?hasCoordinate=true&limit=200&country=BR	json:results	200	GBIF — Brazil occurrences	GBIF — ブラジルの記録	science	biodiversity	en	gbif,brazil,occurrence	86400	Georeferenced Brazilian species occurrences.
geo-gbif-datasets	https://api.gbif.org/v1/dataset?limit=100	json:results	100	GBIF — dataset registry	GBIF — データセット登録	science	biodiversity	en	gbif,catalog	86400	Registry of datasets published to GBIF.
geo-inaturalist-obs	https://api.inaturalist.org/v1/observations?per_page=200&order_by=created_at&geo=true	json:results	200	iNaturalist — recent georeferenced observations	iNaturalist — 位置情報付き最新観測	science	biodiversity	en	inaturalist,citizen,observation	3600	Live citizen-science species observations; each record carries a coordinate pair.
geo-inaturalist-obs-threatened	https://api.inaturalist.org/v1/observations?per_page=200&threatened=true&geo=true	json:results	200	iNaturalist — threatened species observations	iNaturalist — 絶滅危惧種の観測	science	biodiversity	en	inaturalist,threatened,conservation	21600	Observations of taxa listed as threatened.
geo-inat-research-small	https://api.inaturalist.org/v1/observations?per_page=100&quality_grade=research&geo=true&order_by=created_at	json:results	100	iNaturalist — research-grade observations	iNaturalist — リサーチグレード観測	science	biodiversity	en	inaturalist,researchgrade	3600	Verified research-grade observations suitable for scientific use.
